Mapping from algorithm to int: {'recomp-inc3': 3, 'recomp-astar': 2, 'inc3': 1, 'astar': 0}

Param search space: 
{'min_samples_split': [2, 5, 10, 15, 20, 25, 30, 35, 40, 45, 50, 55, 60, 65, 70, 75, 80, 85, 90, 95], 'criterion': ['gini', 'entropy'], 'max_depth': [3, 4, 5, 6, 7, 8, 9]}

n_folds: 5, n_proc: 7, value_count: {0: 3826, 1: 1650, 2: 440, 3: 84}, proportion: {0: 0.6376666666666667, 1: 0.275, 2: 0.07333333333333333, 3: 0.014}, class_weight: balanced
Best parameter set found on development set

{'min_samples_split': 15, 'criterion': 'gini', 'max_depth': 4}

Grid scores on development set: 

0.363 (+/-0.049) for {'min_samples_split': 2, 'criterion': 'entropy', 'max_depth': 9}
0.363 (+/-0.048) for {'min_samples_split': 5, 'criterion': 'entropy', 'max_depth': 9}
0.358 (+/-0.048) for {'min_samples_split': 10, 'criterion': 'entropy', 'max_depth': 9}
0.358 (+/-0.049) for {'min_samples_split': 15, 'criterion': 'entropy', 'max_depth': 9}
0.356 (+/-0.050) for {'min_samples_split': 20, 'criterion': 'entropy', 'max_depth': 9}
0.354 (+/-0.049) for {'min_samples_split': 25, 'criterion': 'entropy', 'max_depth': 9}
0.354 (+/-0.049) for {'min_samples_split': 30, 'criterion': 'entropy', 'max_depth': 9}
0.345 (+/-0.049) for {'min_samples_split': 35, 'criterion': 'entropy', 'max_depth': 9}
0.348 (+/-0.047) for {'min_samples_split': 40, 'criterion': 'entropy', 'max_depth': 9}
0.346 (+/-0.046) for {'min_samples_split': 45, 'criterion': 'entropy', 'max_depth': 9}
0.347 (+/-0.048) for {'min_samples_split': 50, 'criterion': 'entropy', 'max_depth': 9}
0.346 (+/-0.049) for {'min_samples_split': 55, 'criterion': 'entropy', 'max_depth': 9}
0.345 (+/-0.048) for {'min_samples_split': 60, 'criterion': 'entropy', 'max_depth': 9}
0.344 (+/-0.049) for {'min_samples_split': 65, 'criterion': 'entropy', 'max_depth': 9}
0.340 (+/-0.047) for {'min_samples_split': 70, 'criterion': 'entropy', 'max_depth': 9}
0.334 (+/-0.042) for {'min_samples_split': 75, 'criterion': 'entropy', 'max_depth': 9}
0.333 (+/-0.041) for {'min_samples_split': 80, 'criterion': 'entropy', 'max_depth': 9}
0.331 (+/-0.039) for {'min_samples_split': 85, 'criterion': 'entropy', 'max_depth': 9}
0.331 (+/-0.038) for {'min_samples_split': 90, 'criterion': 'entropy', 'max_depth': 9}
0.325 (+/-0.036) for {'min_samples_split': 95, 'criterion': 'entropy', 'max_depth': 9}

Detailed classification report:

The model is trained on the full development set.
The scores are computed on the full evaluation set.

              precision    recall  f1-score   support

           0       0.67      0.51      0.58      2517
           1       0.33      0.24      0.28      1124
           2       0.52      0.43      0.47       308
           3       0.02      0.41      0.04        51

   micro avg       0.43      0.43      0.43      4000
   macro avg       0.39      0.40      0.34      4000
weighted avg       0.56      0.43      0.48      4000


